Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2022-07-04,71.0,1.3,28.8,79.4,34.0,991.8,0.0,,7.0
2022-07-05,322.0,1.2,28.1,85.9,33.3,993.2,4.8,,5.0
2022-07-06,245.0,1.6,28.8,81.7,34.5,994.4,0.0,,5.0
2022-07-07,238.0,1.5,28.3,83.1,33.5,995.5,0.0,,6.0
2022-07-08,125.0,1.9,28.3,84.4,33.7,995.0,6.0,,4.0
2022-07-09,84.0,1.5,27.3,85.8,31.2,994.1,1.0,,6.0
2022-07-10,103.0,1.5,26.7,90.8,30.0,995.1,11.4,,4.0
2022-07-11,328.0,1.5,28.2,82.0,32.9,995.1,0.2,,5.0
2022-07-12,294.0,1.6,27.9,80.4,31.9,993.6,1.6,,9.0
2022-07-13,309.0,1.5,26.1,90.1,28.4,993.4,29.0,,5.0
2022-07-14,252.0,1.8,27.1,86.2,30.6,993.6,0.2,,5.0
2022-07-15,218.0,1.7,28.1,82.4,32.8,994.8,7.0,,6.0
2022-07-16,221.0,2.0,28.7,81.3,34.2,996.1,2.4,,7.0
2022-07-17,259.0,1.9,28.9,78.8,34.3,996.4,0.0,,4.0
2022-07-18,296.0,1.8,30.7,68.2,36.3,994.9,0.0,,11.0
2022-07-19,322.0,2.0,30.3,72.7,36.4,994.6,0.8,,7.0
2022-07-20,255.0,1.9,28.5,81.4,33.8,995.4,1.6,,6.0
2022-07-21,90.0,1.4,25.8,93.5,27.5,997.6,31.2,,6.0
2022-07-22,105.0,1.2,25.7,95.4,27.4,999.3,12.0,,6.0
2022-07-23,143.0,1.4,27.8,84.7,32.4,999.2,0.0,,7.0
2022-07-24,312.0,1.1,27.3,90.9,31.9,998.5,11.6,,9.0
2022-07-25,344.0,0.9,27.9,81.8,32.0,998.9,0.0,,9.0
2022-07-26,42.0,1.0,30.1,77.9,37.4,998.0,0.0,,9.0
2022-07-27,93.0,0.7,30.3,79.7,38.6,997.6,0.0,,17.0
2022-07-28,113.0,1.8,30.7,76.9,39.0,997.3,0.0,,19.0
2022-07-29,112.0,1.6,30.9,73.9,38.7,996.6,0.0,,16.0
2022-07-30,27.0,1.1,29.4,80.2,35.9,995.7,0.0,,12.0
2022-07-31,161.0,1.5,26.0,92.4,28.1,996.0,5.6,,9.0
2022-08-01,132.0,2.4,27.8,82.1,31.9,995.6,0.0,,6.0
2022-08-02,132.0,1.8,27.0,88.1,30.5,996.9,5.2,,6.0
2022-08-03,172.0,1.7,27.5,84.9,31.4,998.1,0.2,,5.0
2022-08-04,51.0,1.1,26.9,89.3,30.4,997.6,15.0,,5.0
2022-08-05,30.0,1.4,27.3,88.3,31.4,996.4,0.4,,6.0
2022-08-06,69.0,1.1,27.5,84.1,31.5,995.2,33.4,,7.0
2022-08-07,115.0,1.4,26.6,91.7,29.8,995.8,21.4,,6.0
2022-08-08,137.0,1.8,25.0,95.0,25.4,997.4,29.6,,5.0
2022-08-09,105.0,1.1,26.1,92.1,28.4,995.9,6.0,,5.0
2022-08-10,258.0,1.0,27.7,84.6,32.0,994.6,0.0,,6.0
2022-08-11,254.0,1.3,28.8,75.3,33.2,994.4,0.0,,9.0
2022-08-12,39.0,0.7,25.8,92.7,27.5,997.5,0.4,,7.0
2022-08-13,303.0,1.4,26.8,91.2,30.3,998.5,17.4,,10.0
2022-08-14,311.0,0.8,28.1,85.4,33.3,998.8,0.0,,9.0
2022-08-15,284.0,1.9,28.3,81.5,33.1,996.9,9.0,,8.0
2022-08-16,88.0,1.3,27.0,90.2,30.9,995.0,7.2,,7.0
2022-08-17,356.0,1.0,26.1,95.2,28.4,996.2,9.6,,8.0
2022-08-18,344.0,1.3,26.8,90.3,30.1,997.2,7.4,,7.0
2022-08-19,315.0,1.1,27.7,86.5,32.2,996.6,8.2,,8.0
2022-08-20,302.0,1.6,28.5,80.4,33.5,994.5,0.0,,10.0
2022-08-21,108.0,1.6,27.2,87.5,30.9,994.4,0.8,,9.0
2022-08-22,351.0,1.0,26.4,91.3,29.1,996.9,9.6,,8.0
2022-08-23,313.0,1.0,28.4,83.7,33.9,997.8,0.0,,6.0
2022-08-24,310.0,2.1,28.8,78.0,33.7,995.6,14.2,,7.0
2022-08-25,129.0,1.4,25.9,93.6,27.8,994.6,2.4,,6.0
2022-08-26,95.0,1.6,26.0,92.3,28.1,996.9,0.4,,8.0
2022-08-27,4.0,1.8,26.5,88.1,29.2,999.0,43.8,,8.0
2022-08-28,317.0,0.7,27.8,87.8,32.9,998.4,0.2,,9.0
2022-08-29,321.0,0.9,26.9,91.3,30.4,1000.1,11.4,,11.0
2022-08-30,288.0,1.0,28.0,86.8,33.2,999.5,0.0,,12.0
2022-08-31,161.0,1.2,29.4,78.6,35.4,998.2,0.0,,14.0
2022-09-01,323.0,1.3,28.4,84.5,33.9,999.0,0.0,,9.0
2022-09-02,332.0,0.9,29.3,82.2,36.2,998.0,0.0,,13.0
2022-09-03,208.0,1.3,28.1,85.2,33.2,997.4,3.0,,12.0
2022-09-04,116.0,1.2,26.9,89.6,30.4,997.8,30.2,,8.0
2022-09-05,354.0,0.9,27.2,88.2,31.0,998.3,1.4,,7.0
2022-09-06,303.0,1.0,27.0,90.9,30.9,998.7,20.4,,5.0
2022-09-07,306.0,1.2,26.7,92.0,30.1,999.8,3.4,,8.0
2022-09-08,333.0,1.1,25.3,95.9,26.2,1000.3,6.4,,12.0
2022-09-09,324.0,0.7,25.6,95.6,27.1,1000.7,25.6,,9.0
2022-09-10,302.0,1.2,26.4,92.0,29.2,1000.6,13.2,,6.0
2022-09-11,310.0,0.8,25.7,94.1,27.3,1000.2,3.6,,5.0
2022-09-12,294.0,0.8,27.2,85.8,30.9,999.7,0.0,,5.0
2022-09-13,310.0,1.6,28.1,82.1,32.8,999.9,5.6,,7.0
2022-09-14,317.0,1.0,27.8,83.8,32.1,999.9,0.0,,5.0
2022-09-15,200.0,1.3,28.1,84.3,33.0,997.9,10.2,,6.0
2022-09-16,72.0,1.0,26.5,92.1,29.5,996.4,14.8,,6.0
2022-09-17,105.0,1.5,27.7,86.2,32.3,997.3,0.0,,6.0
2022-09-18,312.0,1.3,27.0,89.9,30.7,998.8,1.6,,5.0
2022-09-19,297.0,1.4,27.1,84.2,30.5,998.9,0.4,,6.0
2022-09-20,304.0,1.8,28.0,77.9,31.7,998.1,0.0,,8.0
2022-09-21,309.0,1.4,28.2,81.3,32.8,997.7,4.6,,7.0
2022-09-22,336.0,1.1,27.4,85.4,31.2,998.2,19.8,,6.0
2022-09-23,321.0,0.4,25.6,95.6,27.1,998.6,26.2,,6.0
2022-09-24,345.0,1.1,27.0,87.3,30.6,997.9,14.0,,5.0
2022-09-25,18.0,0.7,25.4,93.3,26.5,998.8,77.2,,5.0
2022-09-26,163.0,0.8,24.8,96.4,24.8,999.3,12.2,,4.0
2022-09-27,307.0,0.3,26.6,88.7,29.4,997.0,0.0,,6.0
2022-09-28,303.0,1.8,27.9,83.0,32.2,993.8,2.6,,6.0
2022-09-29,301.0,1.1,26.0,94.2,28.2,993.4,13.2,,9.0
2022-09-30,256.0,0.5,25.4,97.9,26.5,995.4,4.2,,5.0
2022-10-01,241.0,1.7,27.6,87.3,32.0,997.1,0.6,,6.0
2022-10-02,294.0,0.5,25.3,98.3,26.3,999.5,34.2,,5.0
2022-10-03,303.0,0.5,24.7,97.9,24.5,1000.6,33.8,,5.0
2022-10-04,329.0,1.8,27.2,85.4,30.8,1001.6,0.0,,5.0
2022-10-05,310.0,1.0,26.6,87.6,29.4,1002.0,1.0,,5.0
2022-10-06,329.0,1.1,26.7,88.5,29.8,1002.0,5.2,,5.0
2022-10-07,291.0,1.3,26.1,90.3,28.3,1002.0,18.6,,5.0
2022-10-08,312.0,0.4,26.5,91.4,29.5,1002.5,3.4,,6.0
2022-10-09,290.0,1.5,26.4,88.8,29.1,1003.3,20.2,,7.0
2022-10-10,309.0,1.1,25.7,90.2,27.2,1004.1,7.4,,6.0
2022-10-11,235.0,1.2,25.4,86.6,26.6,1003.8,0.2,,6.0
2022-10-12,292.0,0.5,26.2,85.1,28.4,1002.7,0.0,,10.0
2022-10-13,305.0,1.1,27.2,85.5,30.8,1000.9,0.4,,10.0
2022-10-14,309.0,0.7,26.2,91.2,28.6,999.6,1.6,,12.0
2022-10-15,166.0,2.2,24.7,90.8,24.9,1000.8,3.0,,11.0
2022-10-16,298.0,0.5,24.1,91.0,23.7,1003.4,0.6,,14.0
2022-10-17,305.0,0.9,25.6,78.1,27.0,1002.1,0.0,,19.0
2022-10-18,325.0,1.1,25.4,80.3,26.6,1001.6,0.0,,21.0
2022-10-19,337.0,0.9,25.1,81.5,26.0,1001.5,0.0,,29.0
2022-10-20,321.0,0.9,25.9,82.1,27.6,1002.7,0.0,,32.0
2022-10-21,317.0,0.9,27.1,77.7,29.8,1003.9,0.0,,29.0
2022-10-22,336.0,0.9,27.5,80.9,31.1,1004.1,1.2,,15.0
2022-10-23,316.0,0.4,26.6,82.5,29.0,1003.3,0.2,,13.0
2022-10-24,315.0,0.6,27.3,79.7,30.4,1002.4,0.0,,22.0
2022-10-25,336.0,0.4,27.7,81.1,31.5,1002.2,0.0,,31.0
2022-10-26,323.0,0.6,27.7,82.9,31.6,1001.7,0.0,,26.0
2022-10-27,296.0,1.5,26.4,87.4,29.0,1001.7,0.0,,15.0
2022-10-28,288.0,1.3,26.9,84.6,30.0,1001.2,0.0,,7.0
2022-10-29,335.0,1.3,25.2,79.4,26.3,1002.2,0.0,,15.0
2022-10-30,327.0,1.2,25.8,79.8,27.4,1001.6,0.0,,24.0
2022-10-31,321.0,1.3,26.1,81.4,27.8,1002.0,0.0,,27.0
2022-11-01,312.0,1.0,25.5,83.4,26.8,1002.1,0.0,,29.0
2022-11-02,329.0,1.2,25.3,79.7,26.3,1000.9,0.0,,22.0
2022-11-03,342.0,0.8,23.5,86.7,23.0,1002.9,0.0,,23.0
2022-11-04,324.0,1.4,25.2,77.0,26.2,1004.5,0.0,,24.0
2022-11-05,298.0,1.2,25.2,74.6,26.2,1005.7,0.0,,24.0
2022-11-06,324.0,1.2,24.9,77.6,25.8,1004.9,0.0,,27.0
2022-11-07,322.0,1.0,24.8,79.8,25.5,1004.1,0.0,,27.0
2022-11-08,316.0,0.8,24.8,79.0,25.5,1004.1,0.0,,25.0
2022-11-09,324.0,1.2,24.4,75.9,25.2,1004.4,0.0,,25.0
2022-11-10,319.0,1.4,24.7,74.4,25.5,1003.8,0.0,,24.0
2022-11-11,323.0,1.4,25.6,74.0,26.9,1003.1,0.0,,23.0
2022-11-12,310.0,1.7,27.5,70.1,29.7,1002.1,0.0,,18.0
2022-11-13,348.0,1.6,30.4,60.6,33.8,1000.6,0.0,,18.0
2022-11-14,284.0,0.9,26.5,84.3,29.1,1002.3,11.8,,17.0
2022-11-15,293.0,0.8,26.9,84.6,30.0,1001.2,0.0,,10.0
2022-11-16,316.0,0.9,27.2,85.9,30.8,1000.2,0.0,,14.0
2022-11-17,11.0,1.3,27.9,80.2,32.0,1000.3,0.2,,15.0
2022-11-18,307.0,0.6,25.7,93.3,27.4,1001.8,4.0,,10.0
2022-11-19,311.0,0.7,26.9,87.3,30.1,1000.4,0.2,,10.0
2022-11-20,336.0,1.1,27.8,81.4,31.9,999.4,0.0,,15.0
2022-11-21,305.0,0.9,26.9,84.5,29.9,998.6,0.0,,12.0
2022-11-22,311.0,0.9,26.7,83.7,29.5,998.7,0.0,,15.0
2022-11-23,314.0,0.8,26.2,83.7,28.3,999.5,0.0,,15.0
2022-11-24,301.0,0.9,25.3,94.6,26.2,1001.3,22.0,,14.0
2022-11-25,322.0,1.2,25.0,93.4,25.5,1002.2,25.0,,8.0
2022-11-26,13.0,0.7,26.6,88.9,29.6,1000.8,0.2,,7.0
2022-11-27,9.0,0.8,26.7,89.0,29.8,1000.0,0.0,,13.0
2022-11-28,301.0,0.9,28.0,83.7,32.7,1000.9,0.0,,14.0
2022-11-29,327.0,0.6,27.6,85.7,31.9,1001.2,0.0,,16.0
2022-11-30,310.0,1.5,27.5,84.0,31.4,1001.4,13.0,,14.0
